,email_id,entity,type,entity_clean
34,921.txt,Sarah Shimeall/HOU/EES@EES,PERSON,SARAH SHIMEALL/HOU/EES@EES
35,921.txt,Cindi,PERSON,CINDI
36,921.txt,HOU,PERSON,HOU
37,921.txt,"Otis 
Wathington/HOU",PERSON,OTIS WATHINGTON/HOU
38,921.txt,Wes Colwell/HOU,PERSON,WES COLWELL/HOU
39,921.txt,Peter Bennett,PERSON,PETER BENNETT
40,921.txt,Communications@Enron Communications,ORG,COMMUNICATIONS@ENRON COMMUNICATIONS
41,921.txt,Bob Butts/GPGFIN,PERSON,BOB BUTTS/GPGFIN
42,921.txt,"Jeffrey E 
",PERSON,JEFFREY E
43,921.txt,Edward Coats/Corp,ORG,EDWARD COATS/CORP
44,921.txt,Kevin M Presto/HOU/ECT@ECT,ORG,KEVIN M PRESTO/HOU/ECT@ECT
45,921.txt,Sheri Thomas/HOU,PERSON,SHERI THOMAS/HOU
46,921.txt,Mark Wilson,PERSON,MARK WILSON
47,921.txt,Communications@Enron Communications,ORG,COMMUNICATIONS@ENRON COMMUNICATIONS
48,921.txt,Lisa B Cousino/HOU/ECT@ECT,PERSON,LISA B COUSINO/HOU/ECT@ECT
49,921.txt,"Faith 
Killen/HOU/ECT@ECT",PERSON,FAITH KILLEN/HOU/ECT@ECT
50,921.txt,Gary Peng,PERSON,GARY PENG
51,921.txt,"Stephen 
Schwarzbach",PERSON,STEPHEN SCHWARZBACH
52,921.txt,Jefferson D Sorenson/HOU,PERSON,JEFFERSON D SORENSON/HOU
53,921.txt,"Julie 
Goodfriend",PERSON,JULIE GOODFRIEND
54,921.txt,"Molly LaFuze/Enron Communications@Enron 
Communications",PERSON,MOLLY LAFUZE/ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
55,921.txt,Khristina Griffin/NA,PERSON,KHRISTINA GRIFFIN/NA
56,921.txt,Ching Lun/HOU,PERSON,CHING LUN/HOU
57,921.txt,Chris Ochoa/NA,PERSON,CHRIS OCHOA/NA
58,921.txt,Heather Alon/HOU/ECT@ECT,PERSON,HEATHER ALON/HOU/ECT@ECT
59,921.txt,"Harry 
Bucalo/HOU/ECT@ECT",PERSON,HARRY BUCALO/HOU/ECT@ECT
60,921.txt,Timothy Coffing/HOU,PERSON,TIMOTHY COFFING/HOU
61,921.txt,"Colleen 
Koenig/NA",PERSON,COLLEEN KOENIG/NA
62,921.txt,Michael Kolman/HOU,PERSON,MICHAEL KOLMAN/HOU
63,921.txt,"Simone La 
Rose/HOU",PERSON,SIMONE LA ROSE/HOU
64,921.txt,Mark Mixon,PERSON,MARK MIXON
65,921.txt,Paula Rieker/Corp,PERSON,PAULA RIEKER/CORP
66,921.txt,Dan Boyle/Corp,ORG,DAN BOYLE/CORP
67,921.txt,Edward Coats/Corp/Enron@ENRON,ORG,EDWARD COATS/CORP/ENRON@ENRON
68,921.txt,"Billy 
Lemmons/Corp/Enron@ENRON",ORG,BILLY LEMMONS/CORP/ENRON@ENRON
69,921.txt,Kathy M Lynn,PERSON,KATHY M LYNN
70,921.txt,"James 
Coffey",PERSON,JAMES COFFEY
71,921.txt,Larry Fenstad/OTS,PERSON,LARRY FENSTAD/OTS
72,921.txt,Ryan,PERSON,RYAN
73,921.txt,Siurek/Corp/Enron@ENRON,ORG,SIUREK/CORP/ENRON@ENRON
74,921.txt,Scott Vonderheide/Corp,PERSON,SCOTT VONDERHEIDE/CORP
75,921.txt,"Ron 
Coker/Corp",PERSON,RON COKER/CORP
76,921.txt,Kevin D Jordan/Corp,PERSON,KEVIN D JORDAN/CORP
77,921.txt,"Gary 
Peng",PERSON,GARY PENG
78,921.txt,Tracey Tripp/Corp,PERSON,TRACEY TRIPP/CORP
79,921.txt,"Dixie 
Riddle/Corp",PERSON,DIXIE RIDDLE/CORP
80,921.txt,Wanda Curry/HOU,PERSON,WANDA CURRY/HOU
81,921.txt,Fred Lagrasta,PERSON,FRED LAGRASTA
82,921.txt,Georgeanne Hodges/HOU/ECT@ECT,ORG,GEORGEANNE HODGES/HOU/ECT@ECT
83,921.txt,Tommy J Yanowski/HOU,PERSON,TOMMY J YANOWSKI/HOU
84,921.txt,"Ted C 
Bland/HOU/ECT@ECT",PERSON,TED C BLAND/HOU/ECT@ECT
85,921.txt,Shirley,PERSON,SHIRLEY
86,921.txt,Hudler/HOU/ECT@ECT,ORG,HUDLER/HOU/ECT@ECT
87,921.txt,Edith Cross/HOU/ECT@ECT,ORG,EDITH CROSS/HOU/ECT@ECT
88,921.txt,Mark Friedman/HOU,PERSON,MARK FRIEDMAN/HOU
89,921.txt,Carrie Slagle,PERSON,CARRIE SLAGLE
90,921.txt,"Brandon 
Wax/HOU/ECT@ECT",PERSON,BRANDON WAX/HOU/ECT@ECT
91,921.txt,David Oliver,PERSON,DAVID OLIVER
92,921.txt,John Alvar/HOU,PERSON,JOHN ALVAR/HOU
93,921.txt,Meredith M,ORG,MEREDITH M
94,921.txt,Eggleston/HOU/EES@EES,ORG,EGGLESTON/HOU/EES@EES
95,921.txt,Gayle W Muench,PERSON,GAYLE W MUENCH
96,921.txt,Patricia,PERSON,PATRICIA
97,921.txt,Lee/HOU/EES@EES,ORG,LEE/HOU/EES@EES
98,921.txt,Christina Barthel/HOU,PERSON,CHRISTINA BARTHEL/HOU
99,921.txt,Dara M Flinn/HOU,PERSON,DARA M FLINN/HOU
100,921.txt,Holly Mertins/HOU,PERSON,HOLLY MERTINS/HOU
101,921.txt,Travis Andrews/HOU,PERSON,TRAVIS ANDREWS/HOU
102,921.txt,"Jonathan 
Anderson/HOU",PERSON,JONATHAN ANDERSON/HOU
103,921.txt,Jonathan Anderson/HOU,PERSON,JONATHAN ANDERSON/HOU
104,921.txt,Tom Baldwin/HOU,PERSON,TOM BALDWIN/HOU
105,921.txt,Justin Day/HOU/EES@EES,ORG,JUSTIN DAY/HOU/EES@EES
106,921.txt,Michael Krautz,PERSON,MICHAEL KRAUTZ
107,921.txt,Shelly Friesenhahn,PERSON,SHELLY FRIESENHAHN
108,921.txt,Todd Neugebauer,PERSON,TODD NEUGEBAUER
109,921.txt,Enron Communications@Enron Communications,ORG,ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
110,921.txt,"Steven 
Batchelder/Enron Communications@Enron Communications",PERSON,STEVEN BATCHELDER/ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
111,921.txt,"Bucky 
Dusek/HOU/EES@EES",ORG,BUCKY DUSEK/HOU/EES@EES
112,921.txt,Niclas Egmar/HOU,PERSON,NICLAS EGMAR/HOU
113,921.txt,Brad Mauritzen,PERSON,BRAD MAURITZEN
114,921.txt,Clifford Nash/HOU,PERSON,CLIFFORD NASH/HOU
115,921.txt,Sara Weaver/HOU,PERSON,SARA WEAVER/HOU
116,921.txt,Kyle Etter/HOU,PERSON,KYLE ETTER/HOU
117,921.txt,Nick Hiemstra/HOU/ECT@ECT,PERSON,NICK HIEMSTRA/HOU/ECT@ECT
118,921.txt,Heather,PERSON,HEATHER
119,921.txt,Johnson/HOU/ECT@ECT,ORG,JOHNSON/HOU/ECT@ECT
120,921.txt,"Binh 
Pham/HOU/ECT@ECT",ORG,BINH PHAM/HOU/ECT@ECT
121,921.txt,Stanton Ray/HOU/ECT@ECT,PERSON,STANTON RAY/HOU/ECT@ECT
122,921.txt,Jason R Wiesepape/HOU/ECT@ECT,ORG,JASON R WIESEPAPE/HOU/ECT@ECT
123,921.txt,Erin Willis/HOU/ECT@ECT,PERSON,ERIN WILLIS/HOU/ECT@ECT
124,921.txt,Christa Winfrey/HOU,PERSON,CHRISTA WINFREY/HOU
125,921.txt,"Michelle 
Zhang/HOU/ECT@ECT",PERSON,MICHELLE ZHANG/HOU/ECT@ECT
126,921.txt,Dan Feather,PERSON,DAN FEATHER
127,921.txt,Ryan Hinze/Corp,PERSON,RYAN HINZE/CORP
128,921.txt,Michael Olsen/NA,PERSON,MICHAEL OLSEN/NA
129,921.txt,Ryan Taylor/NA,PERSON,RYAN TAYLOR/NA
130,921.txt,"John 
Weakly/Corp",PERSON,JOHN WEAKLY/CORP
131,921.txt,Amy Lehnert,PERSON,AMY LEHNERT
132,921.txt,Reagan Mathews/Enron Communications@Enron Communications,PERSON,REAGAN MATHEWS/ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
133,921.txt,Lisa Gillette/HOU/ECT@ECT,ORG,LISA GILLETTE/HOU/ECT@ECT
134,921.txt,Rob Brown/NA,PERSON,ROB BROWN/NA
135,921.txt,"Bill 
Gathmann",PERSON,BILL GATHMANN
136,921.txt,Donald M-,PERSON,DONALD M-
137,921.txt,Black/HOU/ECT@ECT,ORG,BLACK/HOU/ECT@ECT
138,921.txt,Jim Schwieger/HOU/ECT@ECT,PERSON,JIM SCHWIEGER/HOU/ECT@ECT
139,921.txt,Peter Ramgolam,PERSON,PETER RAMGOLAM
140,921.txt,Paul Choi/SF/ECT@ECT,ORG,PAUL CHOI/SF/ECT@ECT
141,921.txt,Ron Baker,PERSON,RON BAKER
142,921.txt,"Di Mu/Enron 
Communications@Enron Communications",ORG,DI MU/ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
143,921.txt,Will Chen,PERSON,WILL CHEN
144,921.txt,Ted Huang,PERSON,TED HUANG
145,921.txt,Enron Communications@Enron Communications,ORG,ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
146,921.txt,"Eric 
Mason/Enron Communications@Enron Communications",PERSON,ERIC MASON/ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
147,921.txt,"Lena Zhu/Enron 
Communications@Enron Communications",PERSON,LENA ZHU/ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
148,921.txt,Shahid Shah,PERSON,SHAHID SHAH
149,921.txt,"Ravi 
Mujumdar/NA",PERSON,RAVI MUJUMDAR/NA
150,921.txt,David Junus,PERSON,DAVID JUNUS
151,921.txt,Paul Tan/NA,PERSON,PAUL TAN/NA
152,921.txt,Kristin Quinn/NA,PERSON,KRISTIN QUINN/NA
153,921.txt,Bryan Burnett/HOU,PERSON,BRYAN BURNETT/HOU
154,921.txt,"Michael W 
",PERSON,MICHAEL W
155,921.txt,Bradley/HOU/ECT@ECT,ORG,BRADLEY/HOU/ECT@ECT
156,921.txt,Jeffrey,PERSON,JEFFREY
157,921.txt,Shankman/HOU/ECT@ECT,ORG,SHANKMAN/HOU/ECT@ECT
158,921.txt,Thomas,PERSON,THOMAS
159,921.txt,Martin/HOU/ECT@ECT,ORG,MARTIN/HOU/ECT@ECT
160,921.txt,Adam Gross,PERSON,ADAM GROSS
161,921.txt,"Margaret 
Rhee",PERSON,MARGARET RHEE
162,921.txt,Gerardo Benitez/Corp,PERSON,GERARDO BENITEZ/CORP
163,921.txt,Hector Campos/HOU,PERSON,HECTOR CAMPOS/HOU
164,921.txt,Robert Fuller/HOU,PERSON,ROBERT FULLER/HOU
165,921.txt,"Dayem 
Khandker/NA",ORG,DAYEM KHANDKER/NA
166,921.txt,Sarah Mulholland,PERSON,SARAH MULHOLLAND
167,921.txt,"Jeffrey 
Snyder/Corp",PERSON,JEFFREY SNYDER/CORP
168,921.txt,Gabriel Chavez,PERSON,GABRIEL CHAVEZ
169,921.txt,"Reza 
Rezaeian/Corp",PERSON,REZA REZAEIAN/CORP
170,921.txt,Jennifer Fraser/HOU,PERSON,JENNIFER FRASER/HOU
171,921.txt,"Ozzie 
Pagan/HOU/ECT@ECT",PERSON,OZZIE PAGAN/HOU/ECT@ECT
172,921.txt,John L Nowlan/HOU/ECT@ECT,ORG,JOHN L NOWLAN/HOU/ECT@ECT
173,921.txt,Jeffrey McMahon,PERSON,JEFFREY MCMAHON
174,921.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
175,921.txt,Cheryl Lipshutz,PERSON,CHERYL LIPSHUTZ
176,921.txt,"Steve 
Venturatos/HOU/ECT@ECT",PERSON,STEVE VENTURATOS/HOU/ECT@ECT
177,921.txt,Michelle Juden/HOU,PERSON,MICHELLE JUDEN/HOU
178,921.txt,"Christine 
Straatmann/HOU",PERSON,CHRISTINE STRAATMANN/HOU
179,921.txt,Nicole Alvino/HOU/ECT@ECT,PERSON,NICOLE ALVINO/HOU/ECT@ECT
180,921.txt,Ashley Dietz,PERSON,ASHLEY DIETZ
181,921.txt,Enron,ORG,ENRON
182,921.txt,Communications@Enron Communications,ORG,COMMUNICATIONS@ENRON COMMUNICATIONS
183,921.txt,Russell T Kelley/HOU/ECT@ECT,PERSON,RUSSELL T KELLEY/HOU/ECT@ECT
184,921.txt,"Katie 
Stowers/HOU/ECT@ECT",PERSON,KATIE STOWERS/HOU/ECT@ECT
185,921.txt,Jason Thompkins/,PERSON,JASON THOMPKINS/
186,921.txt,"Enron Communications@Enron 
Communications",ORG,ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
187,921.txt,Justyn Thompson/Corp,ORG,JUSTYN THOMPSON/CORP
188,921.txt,Jodi Thrasher/HOU,PERSON,JODI THRASHER/HOU
189,921.txt,Kim Womack/,PERSON,KIM WOMACK/
190,921.txt,"James 
Wininger/NA",PERSON,JAMES WININGER/NA
191,921.txt,Brian Steinbrueck/AA/Corp/Enron@Enron,PERSON,BRIAN STEINBRUECK/AA/CORP/ENRON@ENRON
192,921.txt,"Jeffery 
Ader/HOU/ECT@ECT",PERSON,JEFFERY ADER/HOU/ECT@ECT
193,921.txt,Andy Zipper/Corp,PERSON,ANDY ZIPPER/CORP
194,921.txt,"Barry 
Schnapper/Corp",PERSON,BARRY SCHNAPPER/CORP
195,921.txt,"Brian Hoskins/Enron Communications@Enron 
Communications",PERSON,BRIAN HOSKINS/ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
196,921.txt,Barry Schnapper/Corp,PERSON,BARRY SCHNAPPER/CORP
197,712.txt,houston,GPE,HOUSTON
198,712.txt,us,GPE,US
199,29.txt,Matthew Arnold,PERSON,MATTHEW ARNOLD
200,29.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
201,15.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
202,15.txt,Bill Berkeland,PERSON,BILL BERKELAND
203,15.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
204,15.txt,Bill Berkeland/Corp/Enron,PERSON,BILL BERKELAND/CORP/ENRON
205,15.txt,Jennifer Fraser @,PERSON,JENNIFER FRASER @
206,15.txt,Sarah Mulholland,PERSON,SARAH MULHOLLAND
207,15.txt,Stewart Peter,PERSON,STEWART PETER
208,15.txt,"Niamh 
Clarke/LON/ECT@ECT",ORG,NIAMH CLARKE/LON/ECT@ECT
209,15.txt,Alex Mcleish,PERSON,ALEX MCLEISH
210,15.txt,EU,ORG,EU
211,15.txt,"Caroline 
Abramo/Corp",ORG,CAROLINE ABRAMO/CORP
212,15.txt,Mark Smith,PERSON,MARK SMITH
213,15.txt,Vikas,ORG,VIKAS
214,15.txt,Dwivedi/NA,ORG,DWIVEDI/NA
215,15.txt,Bill Berkeland/Corp,PERSON,BILL BERKELAND/CORP
216,15.txt,nat,ORG,NAT
217,15.txt,Jennifer Fraser/HOU,PERSON,JENNIFER FRASER/HOU
218,15.txt,Joel K. Gamble,PERSON,JOEL K. GAMBLE
219,15.txt,Dth NG,ORG,DTH NG
220,699.txt,john,PERSON,JOHN
221,114.txt,Aldo,PERSON,ALDO
222,114.txt,Margaret,PERSON,MARGARET
223,114.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
224,672.txt,Michael,PERSON,MICHAEL
225,672.txt,ENE,ORG,ENE
226,672.txt,ENE,ORG,ENE
227,672.txt,John,PERSON,JOHN
228,672.txt,Michael Gapinski,PERSON,MICHAEL GAPINSKI
229,672.txt,Arnold,PERSON,ARNOLD
230,672.txt,John,PERSON,JOHN
231,672.txt,ENE,ORG,ENE
232,672.txt,ENE,ORG,ENE
233,672.txt,Michael Gapinski,PERSON,MICHAEL GAPINSKI
234,672.txt,Emery Financial Group,ORG,EMERY FINANCIAL GROUP
235,672.txt,PaineWebber,ORG,PAINEWEBBER
236,672.txt,PaineWebber,ORG,PAINEWEBBER
237,672.txt,PaineWebber,ORG,PAINEWEBBER
238,672.txt,PaineWebber,ORG,PAINEWEBBER
239,666.txt,John J Lavorato,PERSON,JOHN J LAVORATO
240,666.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
241,666.txt,Arnold,PERSON,ARNOLD
242,666.txt,"John  
Sent",PERSON,JOHN SENT
243,666.txt,Lavorato,PERSON,LAVORATO
244,666.txt,"John
Subject",PERSON,JOHN SUBJECT
245,100.txt,M/N,ORG,M/N
246,100.txt,nat,ORG,NAT
247,100.txt,eol,ORG,EOL
248,100.txt,ny,GPE,NY
249,100.txt,cts,ORG,CTS
250,100.txt,govt,ORG,GOVT
251,100.txt,ho,PERSON,HO
252,100.txt,pira,PERSON,PIRA
253,128.txt,Sheetal Patel,PERSON,SHEETAL PATEL
254,128.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
255,128.txt,Mike Maggi/Corp,PERSON,MIKE MAGGI/CORP
256,128.txt,Charles H Otto/HOU,PERSON,CHARLES H OTTO/HOU
257,128.txt,John Thompson,PERSON,JOHN THOMPSON
258,128.txt,Enron,ORG,ENRON
259,470.txt,Delano,GPE,DELANO
260,470.txt,john,PERSON,JOHN
261,316.txt,Enron,ORG,ENRON
262,316.txt,John Arnold,PERSON,JOHN ARNOLD
263,302.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
264,302.txt,Kevin G Moore,PERSON,KEVIN G MOORE
265,302.txt,Vince J Kaminski/HOU,PERSON,VINCE J KAMINSKI/HOU
266,302.txt,Mike A Roberts/HOU/ECT@ECT,PERSON,MIKE A ROBERTS/HOU/ECT@ECT
267,302.txt,"Jose 
Marquez/Corp",PERSON,JOSE MARQUEZ/CORP
268,302.txt,Shirley Crenshaw/HOU,PERSON,SHIRLEY CRENSHAW/HOU
269,302.txt,Jeffrey,PERSON,JEFFREY
270,302.txt,Shankman/HOU/ECT@ECT,ORG,SHANKMAN/HOU/ECT@ECT
271,302.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
272,302.txt,Hunter S Shively/HOU/ECT@ECT,PERSON,HUNTER S SHIVELY/HOU/ECT@ECT
273,302.txt,Barbara Lewis/HOU/ECT@ECT,PERSON,BARBARA LEWIS/HOU/ECT@ECT
274,302.txt,Kimberly Hillis/HOU,PERSON,KIMBERLY HILLIS/HOU
275,302.txt,Stephen Bennett,PERSON,STEPHEN BENNETT
276,302.txt,Vince Kaminski - EB1962,PERSON,VINCE KAMINSKI - EB1962
277,302.txt,John Lavarato - No Interview,PERSON,JOHN LAVARATO - NO INTERVIEW
278,302.txt,Mike Roberts,PERSON,MIKE ROBERTS
279,302.txt,"Jose Marquez
                           ",PERSON,JOSE MARQUEZ
280,302.txt,"Hunter Shively - EB32C2

",PERSON,HUNTER SHIVELY - EB32C2
281,302.txt,Jeff Shankman - EB32C2,PERSON,JEFF SHANKMAN - EB32C2
282,302.txt,John Arnold - EB32C2,PERSON,JOHN ARNOLD - EB32C2
283,302.txt,Kevin Moore,PERSON,KEVIN MOORE
284,302.txt,Bennett,PERSON,BENNETT
285,302.txt,JOHN LAVARATO,PERSON,JOHN LAVARATO
286,464.txt,msn,ORG,MSN
287,464.txt,roberts,PERSON,ROBERTS
288,464.txt,"john

From",PERSON,JOHN FROM
289,464.txt,Jean Mrha,PERSON,JEAN MRHA
290,464.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
291,464.txt,MSN,ORG,MSN
292,464.txt,Outlook,PERSON,OUTLOOK
293,464.txt,Grass,PERSON,GRASS
294,464.txt,Nelson,PERSON,NELSON
295,464.txt,Linda Roberts',PERSON,LINDA ROBERTS'
296,464.txt,John,PERSON,JOHN
297,464.txt,Mrha,PERSON,MRHA
298,464.txt,Arnold,PERSON,ARNOLD
299,464.txt,"John  
Sent",PERSON,JOHN SENT
300,464.txt,Mrha,ORG,MRHA
301,464.txt,Jean,PERSON,JEAN
302,464.txt,Jean,PERSON,JEAN
303,464.txt,sandra,PERSON,SANDRA
304,464.txt,texas,GPE,TEXAS
305,464.txt,john,PERSON,JOHN
306,458.txt,chris,PERSON,CHRIS
307,458.txt,Kevin McGowan,PERSON,KEVIN MCGOWAN
308,458.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
309,458.txt,KJM,ORG,KJM
310,459.txt,Jeff,PERSON,JEFF
311,459.txt,P&L,ORG,P&L
312,459.txt,John,PERSON,JOHN
313,303.txt,Frank,PERSON,FRANK
314,303.txt,p&l,ORG,P&L
315,303.txt,Enron North America Corp.,ORG,ENRON NORTH AMERICA CORP.
316,303.txt,Frank Hayden @,PERSON,FRANK HAYDEN @
317,303.txt,Fletcher J Sturm/HOU/ECT@ECT,PERSON,FLETCHER J STURM/HOU/ECT@ECT
318,303.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
319,303.txt,vols,ORG,VOLS
320,303.txt,Frank,PERSON,FRANK
321,465.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
322,465.txt,Mark Sagel,PERSON,MARK SAGEL
323,465.txt,John Arnold,PERSON,JOHN ARNOLD
324,465.txt,enron,ORG,ENRON
325,471.txt,pookie,PERSON,POOKIE
326,317.txt,TCF,ORG,TCF
327,317.txt,AGA,ORG,AGA
328,317.txt,AGA,ORG,AGA
329,317.txt,nat,ORG,NAT
330,317.txt,Enron North America Corp.,ORG,ENRON NORTH AMERICA CORP.
331,317.txt,Frank Hayden @,PERSON,FRANK HAYDEN @
332,317.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
333,317.txt,AGA,ORG,AGA
334,317.txt,AGA,ORG,AGA
335,317.txt,AGA,ORG,AGA
336,317.txt,AGA news,ORG,AGA NEWS
337,317.txt,AGA,ORG,AGA
338,317.txt,Frank,PERSON,FRANK
339,129.txt,Margaret,PERSON,MARGARET
340,129.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
341,129.txt,MSA,ORG,MSA
342,101.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
343,101.txt,MARGE,PERSON,MARGE
344,101.txt,NADASKY,ORG,NADASKY
345,101.txt,Danny McCarty,PERSON,DANNY MCCARTY
346,101.txt,Shelley Corman,PERSON,SHELLEY CORMAN
347,101.txt,"Bill 
Cordes/ET&S",PERSON,BILL CORDES/ET&S
348,101.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
349,101.txt,Janet,PERSON,JANET
350,101.txt,Dietrich/HOU/ECT@ECT,ORG,DIETRICH/HOU/ECT@ECT
351,101.txt,Gene Humphrey/HOU,PERSON,GENE HUMPHREY/HOU
352,101.txt,Michael Kopper/HOU,PERSON,MICHAEL KOPPER/HOU
353,101.txt,Paul Racicot/,ORG,PAUL RACICOT/
354,101.txt,Enron Communications@Enron Communications,ORG,ENRON COMMUNICATIONS@ENRON COMMUNICATIONS
355,101.txt,Ed Smida,PERSON,ED SMIDA
356,101.txt,Enron,ORG,ENRON
357,101.txt,Communications@Enron Communications,ORG,COMMUNICATIONS@ENRON COMMUNICATIONS
358,101.txt,Mark Palmer,PERSON,MARK PALMER
359,101.txt,"Dan 
Leff/HOU",PERSON,DAN LEFF/HOU
360,101.txt,Elizabeth Tilney/HOU,PERSON,ELIZABETH TILNEY/HOU
361,101.txt,Marty Sunde/HOU,PERSON,MARTY SUNDE/HOU
362,101.txt,Charlene Jackson/Corp/,PERSON,CHARLENE JACKSON/CORP/
363,101.txt,"Kirk 
McDaniel",PERSON,KIRK MCDANIEL
364,101.txt,Terrie James,PERSON,TERRIE JAMES
365,101.txt,Enron Management Conference,ORG,ENRON MANAGEMENT CONFERENCE
366,101.txt,the Office of the Chairman,ORG,THE OFFICE OF THE CHAIRMAN
367,101.txt,Enron,ORG,ENRON
368,101.txt,Enron Management Conference,ORG,ENRON MANAGEMENT CONFERENCE
369,101.txt,the Enron Executive Committee,ORG,THE ENRON EXECUTIVE COMMITTEE
370,101.txt,Enron,ORG,ENRON
371,101.txt,Enron,ORG,ENRON
372,101.txt,Marge Nadasky,PERSON,MARGE NADASKY
373,101.txt,Ext,ORG,EXT
374,115.txt,Jeffrey,PERSON,JEFFREY
375,115.txt,Shankman                           ,PERSON,SHANKMAN
376,115.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
377,673.txt,Enron,ORG,ENRON
378,673.txt,"John

	Enron North America Corp.",ORG,JOHN ENRON NORTH AMERICA CORP.
379,673.txt,Kevin Meredith,PERSON,KEVIN MEREDITH
380,673.txt,John Arnold/HOU,PERSON,JOHN ARNOLD/HOU
381,673.txt,Dutch Quigley/HOU/ECT@ECT,ORG,DUTCH QUIGLEY/HOU/ECT@ECT
382,673.txt,"Peter F 
Keavey/HOU/ECT@ECT",PERSON,PETER F KEAVEY/HOU/ECT@ECT
383,673.txt,Fletcher J Sturm/HOU/ECT@ECT,PERSON,FLETCHER J STURM/HOU/ECT@ECT
384,673.txt,Sean Crandall,PERSON,SEAN CRANDALL
385,673.txt,PDX,ORG,PDX
386,673.txt,Robert B Cass/HOU,PERSON,ROBERT B CASS/HOU
387,673.txt,Savita Puthigai/NA,PERSON,SAVITA PUTHIGAI/NA
388,673.txt,Nymex,ORG,NYMEX
389,673.txt,Kevin,PERSON,KEVIN
390,698.txt,paribas,ORG,PARIBAS
